platform,owner,repo,id,created,updated,default_branch,#stars,#forks,size,license,main_language,language_distribution,#commits,#branches,#contributors
GitLab,sylva-projects/sylva-elements,kunai,63067431,2024-10-29T14:28:48.706Z,2025-05-08T06:14:37.748Z,develop,3,1.0,128299212.0,,TypeScript,"{""Starlark"": {""size"": 4877, ""percentage"": ""0.68""}, ""Dockerfile"": {""size"": 5545, ""percentage"": ""0.77""}, ""JavaScript"": {""size"": 157167, ""percentage"": ""21.81""}, ""CSS"": {""size"": 4179, ""percentage"": ""0.58""}, ""TypeScript"": {""size"": 279049, ""percentage"": ""38.72""}, ""Go"": {""size"": 247385, ""percentage"": ""34.33""}, ""Shell"": {""size"": 10555, ""percentage"": ""1.46""}, ""Mustache"": {""size"": 2367, ""percentage"": ""0.33""}, ""Smarty"": {""size"": 2022, ""percentage"": ""0.28""}, ""Python"": {""size"": 6910, ""percentage"": ""0.96""}, ""HTML"": {""size"": 632, ""percentage"": ""0.09""}}",472.0,16.0,15.0
GitLab,davidbeijinho,nomada-iac,62975951,2024-10-25T15:17:49.816Z,2025-05-08T13:35:40.905Z,main,0,0.0,20818067.0,,TypeScript,"{""Shell"": {""size"": 23674, ""percentage"": ""0.23""}, ""JavaScript"": {""size"": 1937, ""percentage"": ""0.02""}, ""TypeScript"": {""size"": 10436098, ""percentage"": ""99.74""}, ""PHP"": {""size"": 1881, ""percentage"": ""0.02""}, ""Nix"": {""size"": 195, ""percentage"": ""0.00""}}",1209.0,4.0,2.0
GitLab,genomicsengland/htsget,gel-htsget,14960827,2019-10-22T19:14:07.076Z,2025-05-08T08:34:33.556Z,master,1,0.0,366679.0,Apache-2.0,Python,"{""Dockerfile"": {""size"": 2933, ""percentage"": ""1.29""}, ""Makefile"": {""size"": 9309, ""percentage"": ""4.10""}, ""Shell"": {""size"": 111, ""percentage"": ""0.05""}, ""Python"": {""size"": 214669, ""percentage"": ""94.56""}}",202.0,22.0,27.0
GitLab,dotfiles30,comma_files,61698822,2024-09-15T17:11:18.262Z,2025-05-08T07:48:19.981Z,main,0,1.0,125620382.0,,Lua,"{""Shell"": {""size"": 48365, ""percentage"": ""18.06""}, ""PowerShell"": {""size"": 4307, ""percentage"": ""1.61""}, ""Python"": {""size"": 74990, ""percentage"": ""28.00""}, ""Lua"": {""size"": 112094, ""percentage"": ""41.85""}, ""Emacs Lisp"": {""size"": 15975, ""percentage"": ""5.96""}, ""Jinja"": {""size"": 2522, ""percentage"": ""0.94""}, ""Sass"": {""size"": 1194, ""percentage"": ""0.45""}, ""CSS"": {""size"": 8407, ""percentage"": ""3.14""}}",117.0,1.0,1.0
GitLab,semtex-base,semtex,32537322,2022-01-04T01:08:16.263Z,2025-05-08T07:08:33.961Z,master,3,1.0,82477268.0,GPL-2.0,C++,"{""CMake"": {""size"": 55317, ""percentage"": ""1.66""}, ""Makefile"": {""size"": 40265, ""percentage"": ""1.21""}, ""C"": {""size"": 807390, ""percentage"": ""24.19""}, ""C++"": {""size"": 1658487, ""percentage"": ""49.68""}, ""Fortran"": {""size"": 456839, ""percentage"": ""13.69""}, ""Shell"": {""size"": 27241, ""percentage"": ""0.82""}, ""BibTeX Style"": {""size"": 25521, ""percentage"": ""0.76""}, ""TeX"": {""size"": 189514, ""percentage"": ""5.68""}, ""GLSL"": {""size"": 11515, ""percentage"": ""0.34""}, ""Yacc"": {""size"": 21857, ""percentage"": ""0.65""}, ""PLSQL"": {""size"": 165, ""percentage"": ""0.00""}, ""Python"": {""size"": 43923, ""percentage"": ""1.32""}}",2049.0,2.0,5.0
GitLab,filiptronicek,gitpod,32347718,2021-12-23T15:55:28.899Z,2025-05-08T11:59:28.942Z,main,1,1.0,57492845.0,AGPL-3.0,TypeScript,"{""Dockerfile"": {""size"": 72216, ""percentage"": ""0.65""}, ""Go"": {""size"": 5072022, ""percentage"": ""45.84""}, ""Shell"": {""size"": 175506, ""percentage"": ""1.59""}, ""C"": {""size"": 4512, ""percentage"": ""0.04""}, ""TypeScript"": {""size"": 5326935, ""percentage"": ""48.14""}, ""JavaScript"": {""size"": 37992, ""percentage"": ""0.34""}, ""HTML"": {""size"": 6929, ""percentage"": ""0.06""}, ""CSS"": {""size"": 11355, ""percentage"": ""0.10""}, ""Java"": {""size"": 35325, ""percentage"": ""0.32""}, ""Kotlin"": {""size"": 263086, ""percentage"": ""2.38""}, ""Jupyter Notebook"": {""size"": 6676, ""percentage"": ""0.06""}, ""Makefile"": {""size"": 9588, ""percentage"": ""0.09""}, ""Mustache"": {""size"": 1054, ""percentage"": ""0.01""}, ""HCL"": {""size"": 14440, ""percentage"": ""0.13""}, ""Smarty"": {""size"": 972, ""percentage"": ""0.01""}, ""Jsonnet"": {""size"": 26326, ""percentage"": ""0.24""}}",12308.0,10151.0,198.0
GitLab,mytcyxy,xjlovera,64742420,2024-11-22T03:20:53.655Z,2025-05-08T08:35:47.426Z,main,0,0.0,31923.0,,,,16.0,1.0,1.0
GitLab,mytcyxy,dokxinjiapo15,68483951,2025-03-29T07:13:16.687Z,2025-05-08T09:07:36.383Z,main,0,0.0,26788.0,,,,6.0,1.0,1.0
GitLab,portfolio8481232,recipes,60687814,2024-08-08T09:25:30.616Z,2025-05-08T12:14:10.125Z,main,0,0.0,355166.0,,Java,"{""Dockerfile"": {""size"": 108, ""percentage"": ""0.06""}, ""Java"": {""size"": 179780, ""percentage"": ""99.94""}}",188.0,2.0,1.0
GitLab,zhufeng200x,epointmsg,37353279,2022-06-27T02:28:38.528Z,2025-05-08T02:27:06.948Z,main,0,0.0,35403.0,NOASSERTION,,,1.0,34.0,15.0
GitLab,jasonchong33291,playtech,54183287,2024-01-24T01:17:47.317Z,2025-05-08T04:27:42.756Z,main,0,0.0,149492943.0,NOASSERTION,Blade,"{""PHP"": {""size"": 1070364, ""percentage"": ""34.43""}, ""Blade"": {""size"": 1154738, ""percentage"": ""37.15""}, ""JavaScript"": {""size"": 830586, ""percentage"": ""26.72""}, ""Dockerfile"": {""size"": 10823, ""percentage"": ""0.35""}, ""Shell"": {""size"": 1184, ""percentage"": ""0.04""}, ""CSS"": {""size"": 40865, ""percentage"": ""1.31""}}",458.0,1.0,3.0
GitLab,unitelabs/sila2,sila-js,47090129,2023-06-22T14:08:52.121Z,2025-05-08T11:38:09.385Z,main,4,1.0,897607.0,MIT,TypeScript,"{""TypeScript"": {""size"": 447370, ""percentage"": ""100.00""}}",9.0,4.0,3.0
GitLab,gitlab-com/cs-tools/gitlab-cs-tools,gitlab-security-hub,66719713,2025-02-01T16:43:35.322Z,2025-05-08T11:38:02.545Z,master,6,5.0,95058869.0,NOASSERTION,JavaScript,"{""JavaScript"": {""size"": 1030455, ""percentage"": ""99.69""}, ""HTML"": {""size"": 691, ""percentage"": ""0.07""}, ""CSS"": {""size"": 2112, ""percentage"": ""0.20""}, ""Shell"": {""size"": 415, ""percentage"": ""0.04""}}",125.0,2.0,3.0
GitLab,prpl-foundation/components/core/libraries,libtr69-engine,28161106,2021-07-15T06:56:47.575Z,2025-05-08T12:53:34.947Z,main,0,0.0,1808590.0,Apache-2.0,C,"{""Makefile"": {""size"": 21745, ""percentage"": ""1.55""}, ""C"": {""size"": 1379201, ""percentage"": ""98.34""}, ""BitBake"": {""size"": 1545, ""percentage"": ""0.11""}}",149.0,7.0,14.0
GitLab,tobbyoba,infra-automation-eks,69205995,2025-04-23T01:24:25.261Z,2025-05-08T01:52:20.095Z,main,0,0.0,47097.0,NOASSERTION,HCL,"{""HCL"": {""size"": 6523, ""percentage"": ""100.00""}}",2.0,7.0,2.0
GitLab,antora,run-command-helper,64282328,2024-11-06T09:39:56.549Z,2025-05-08T02:38:34.676Z,main,0,1.0,154123.0,MPL-2.0,JavaScript,"{""JavaScript"": {""size"": 52624, ""percentage"": ""98.82""}, ""Shell"": {""size"": 631, ""percentage"": ""1.18""}}",225.0,1.0,1.0
GitLab,etlawby,udf-cne,57465089,2024-05-02T07:03:05.107Z,2025-05-08T11:05:20.640Z,main,0,0.0,288221.0,NOASSERTION,Shell,"{""Shell"": {""size"": 84899, ""percentage"": ""100.00""}}",795.0,1.0,1.0
GitLab,mytcyxy,xjchenjinlin,62603535,2024-10-15T15:18:31.929Z,2025-05-08T08:29:15.752Z,main,0,0.0,644671.0,,,,27.0,1.0,1.0
GitLab,fnetai,cli,51520498,2023-10-24T09:09:33.399Z,2025-05-08T03:53:09.145Z,main,1,0.0,1290391.0,MIT,JavaScript,"{""JavaScript"": {""size"": 447065, ""percentage"": ""73.25""}, ""Nunjucks"": {""size"": 158976, ""percentage"": ""26.05""}, ""TypeScript"": {""size"": 4304, ""percentage"": ""0.71""}}",468.0,3.0,2.0
GitLab,ClearURLs,rules,20626909,2020-08-19T19:32:00.982Z,2025-05-08T13:17:02.173Z,master,39,75.0,171343.0,LGPL-3.0,JavaScript,"{""JavaScript"": {""size"": 2927, ""percentage"": ""100.00""}}",222.0,1.0,52.0
GitLab,qtmirror,qtsvg,33511284,2022-02-08T09:55:03.947Z,2025-05-08T10:12:39.671Z,dev,0,3.0,8725316.0,,C++,"{""CMake"": {""size"": 27056, ""percentage"": ""3.17""}, ""C++"": {""size"": 821989, ""percentage"": ""96.42""}, ""QMake"": {""size"": 3131, ""percentage"": ""0.37""}, ""C"": {""size"": 317, ""percentage"": ""0.04""}}",2058.0,87.0,147.0
GitLab,gitlab-org/security-products/analyzers,container-scanning,24673064,2021-02-24T18:48:05.111Z,2025-05-08T10:36:11.448Z,master,18,34.0,4516679.0,MIT,Ruby,"{""Dockerfile"": {""size"": 2030, ""percentage"": ""1.03""}, ""Ruby"": {""size"": 186043, ""percentage"": ""94.79""}, ""HCL"": {""size"": 1448, ""percentage"": ""0.74""}, ""Smarty"": {""size"": 3841, ""percentage"": ""1.96""}, ""Shell"": {""size"": 2906, ""percentage"": ""1.48""}}",1644.0,175.0,63.0
GitLab,infantesainz,gnuastro,12060791,2019-04-27T16:07:06.043Z,2025-05-08T09:50:25.907Z,master,0,0.0,12768208.0,GPL-3.0,C,"{""Emacs Lisp"": {""size"": 1141, ""percentage"": ""0.02""}, ""Makefile"": {""size"": 95977, ""percentage"": ""1.84""}, ""C"": {""size"": 4436368, ""percentage"": ""84.96""}, ""Shell"": {""size"": 624881, ""percentage"": ""11.97""}, ""M4"": {""size"": 62367, ""percentage"": ""1.19""}, ""C++"": {""size"": 1144, ""percentage"": ""0.02""}}",2965.0,3.0,48.0
GitLab,mnalis,Mindustry,27463058,2021-06-15T21:45:15.391Z,2025-05-08T03:53:49.451Z,master,1,0.0,105040835.0,GPL-3.0,Java,"{""Java"": {""size"": 5669525, ""percentage"": ""99.31""}, ""GLSL"": {""size"": 23540, ""percentage"": ""0.41""}, ""JavaScript"": {""size"": 13280, ""percentage"": ""0.23""}, ""Ruby"": {""size"": 1140, ""percentage"": ""0.02""}, ""Shell"": {""size"": 1483, ""percentage"": ""0.03""}, ""Batchfile"": {""size"": 31, ""percentage"": ""0.00""}}",19013.0,13.0,791.0
GitLab,thetanuj,walls,42453486,2023-01-10T09:58:39.585Z,2025-05-08T04:22:54.945Z,main,0,0.0,147394.0,,,,435.0,1.0,2.0
GitLab,topological-geometrodynamics,tgd-model,52809052,2023-12-06T07:59:02.803Z,2025-05-08T07:07:01.859Z,main,0,0.0,13939181.0,,Jupyter Notebook,"{""TeX"": {""size"": 55905, ""percentage"": ""8.01""}, ""Jupyter Notebook"": {""size"": 642340, ""percentage"": ""91.99""}}",43.0,1.0,1.0
GitLab,amdap/adjunct,k8s-ci,61371531,2024-09-03T11:42:39.169Z,2025-05-08T06:12:07.672Z,main,0,0.0,253028.0,MIT,Shell,"{""Dockerfile"": {""size"": 5428, ""percentage"": ""8.65""}, ""Shell"": {""size"": 57342, ""percentage"": ""91.35""}}",405.0,3.0,5.0
GitLab,nspdainter,virungaweb,60779239,2024-08-12T10:07:22.262Z,2025-05-08T09:12:44.524Z,main,0,0.0,94621224.0,,JavaScript,"{""Dockerfile"": {""size"": 1054, ""percentage"": ""0.04""}, ""JavaScript"": {""size"": 1878537, ""percentage"": ""67.11""}, ""CSS"": {""size"": 496544, ""percentage"": ""17.74""}, ""Shell"": {""size"": 2451, ""percentage"": ""0.09""}, ""HTML"": {""size"": 41, ""percentage"": ""0.00""}, ""SCSS"": {""size"": 420476, ""percentage"": ""15.02""}}",86.0,4.0,3.0
GitLab,partisiablockchain/core,contract-pom,33508468,2022-02-08T08:24:59.949Z,2025-05-08T10:13:58.333Z,main,0,1.0,78130.0,AGPL-3.0,,,176.0,1.0,3.0
GitLab,lenitech/docker,rke2,64420486,2024-11-11T13:14:10.820Z,2025-05-08T13:12:01.072Z,main,1,0.0,66004.0,MIT,Makefile,"{""Dockerfile"": {""size"": 2819, ""percentage"": ""41.54""}, ""Makefile"": {""size"": 3263, ""percentage"": ""48.08""}, ""Shell"": {""size"": 705, ""percentage"": ""10.39""}}",443.0,6.0,4.0
GitLab,anvipus,android-explore-v3,60778027,2024-08-12T09:15:39.496Z,2025-05-08T08:34:56.452Z,main,0,0.0,4141732.0,NOASSERTION,Kotlin,"{""Kotlin"": {""size"": 123211, ""percentage"": ""100.00""}}",58.0,14.0,2.0
GitLab,Linaro/cassini,meta-cassini,44378631,2023-03-16T14:10:45.419Z,2025-05-08T12:48:11.964Z,styhead-dev,0,12.0,1659882.0,NOASSERTION,Jinja,"{""Dockerfile"": {""size"": 12462, ""percentage"": ""4.92""}, ""Shell"": {""size"": 71446, ""percentage"": ""28.23""}, ""Python"": {""size"": 24796, ""percentage"": ""9.80""}, ""Jinja"": {""size"": 98704, ""percentage"": ""39.00""}, ""Ruby"": {""size"": 633, ""percentage"": ""0.25""}, ""BitBake"": {""size"": 45036, ""percentage"": ""17.80""}}",656.0,66.0,18.0
GitLab,glycoinfo,glycantranslator,34985797,2022-04-01T02:37:46.690Z,2025-05-08T06:47:45.500Z,master,1,0.0,563293.0,,Java,"{""Java"": {""size"": 382203, ""percentage"": ""100.00""}}",295.0,4.0,4.0
GitLab,ethima,commitlint-config,51885026,2023-11-04T22:10:48.624Z,2025-05-08T04:28:58.809Z,main,0,0.0,52436.0,MIT,JavaScript,"{""JavaScript"": {""size"": 7346, ""percentage"": ""100.00""}}",104.0,1.0,2.0
GitLab,arsenio,be-ftth,63026039,2024-10-28T08:39:21.453Z,2025-05-08T05:29:30.222Z,main,0,0.0,35406.0,NOASSERTION,,,1.0,3.0,4.0
GitLab,HiterretiH,itmo-mobile-application-lab,68543243,2025-03-31T19:37:26.048Z,2025-05-08T12:05:47.212Z,main,0,0.0,33953.0,,,,49.0,1.0,8.0
GitLab,altaway,qtbase,26167009,2021-04-26T05:01:26.438Z,2025-05-08T11:12:20.874Z,dev,0,7.0,336062546.0,,C++,"{""CMake"": {""size"": 3801844, ""percentage"": ""3.15""}, ""Shell"": {""size"": 51986, ""percentage"": ""0.04""}, ""C"": {""size"": 3109211, ""percentage"": ""2.58""}, ""C++"": {""size"": 104611237, ""percentage"": ""86.79""}, ""Batchfile"": {""size"": 14979, ""percentage"": ""0.01""}, ""Python"": {""size"": 488714, ""percentage"": ""0.41""}, ""Dockerfile"": {""size"": 1212, ""percentage"": ""0.00""}, ""QMake"": {""size"": 68341, ""percentage"": ""0.06""}, ""Makefile"": {""size"": 6401, ""percentage"": ""0.01""}, ""Prolog"": {""size"": 450, ""percentage"": ""0.00""}, ""Java"": {""size"": 403279, ""percentage"": ""0.33""}, ""Objective-C++"": {""size"": 2194432, ""percentage"": ""1.82""}, ""Objective-C"": {""size"": 68919, ""percentage"": ""0.06""}, ""GAP"": {""size"": 82457, ""percentage"": ""0.07""}, ""Assembly"": {""size"": 99035, ""percentage"": ""0.08""}, ""QML"": {""size"": 1845, ""percentage"": ""0.00""}, ""GLSL"": {""size"": 40074, ""percentage"": ""0.03""}, ""HLSL"": {""size"": 9873, ""percentage"": ""0.01""}, ""Swift"": {""size"": 6675, ""percentage"": ""0.01""}, ""JavaScript"": {""size"": 76339, ""percentage"": ""0.06""}, ""HTML"": {""size"": 5333384, ""percentage"": ""4.42""}, ""Lex"": {""size"": 4750, ""percentage"": ""0.00""}, ""TypeScript"": {""size"": 5, ""percentage"": ""0.00""}, ""Brainfuck"": {""size"": 17, ""percentage"": ""0.00""}, ""Perl"": {""size"": 9985, ""percentage"": ""0.01""}, ""CSS"": {""size"": 26840, ""percentage"": ""0.02""}, ""XSLT"": {""size"": 19124, ""percentage"": ""0.02""}, ""Roff"": {""size"": 4036, ""percentage"": ""0.00""}}",72394.0,96.0,1487.0
GitLab,tulppu,httpd,51045920,2023-10-08T02:47:38.552Z,2025-05-08T10:42:19.716Z,master,0,0.0,339125.0,,C,"{""CMake"": {""size"": 4500, ""percentage"": ""2.05""}, ""C"": {""size"": 208135, ""percentage"": ""94.81""}, ""Shell"": {""size"": 2933, ""percentage"": ""1.34""}, ""JavaScript"": {""size"": 744, ""percentage"": ""0.34""}, ""Python"": {""size"": 3227, ""percentage"": ""1.47""}}",100.0,2.0,1.0
GitLab,xmirr,brew,24023958,2021-01-29T23:05:24.348Z,2025-05-08T11:10:57.077Z,master,0,0.0,25265422.0,BSD-2-Clause,Ruby,"{""Shell"": {""size"": 318051, ""percentage"": ""5.50""}, ""Dockerfile"": {""size"": 4125, ""percentage"": ""0.07""}, ""Ruby"": {""size"": 5287144, ""percentage"": ""91.45""}, ""Swift"": {""size"": 5146, ""percentage"": ""0.09""}, ""CMake"": {""size"": 840, ""percentage"": ""0.01""}, ""HTML"": {""size"": 31633, ""percentage"": ""0.55""}, ""PostScript"": {""size"": 485, ""percentage"": ""0.01""}, ""Roff"": {""size"": 128419, ""percentage"": ""2.22""}, ""Rich Text Format"": {""size"": 5305, ""percentage"": ""0.09""}}",45073.0,3060.0,1227.0
GitLab,cae-capstone,expense-tracker,67080140,2025-02-13T05:03:01.640Z,2025-05-08T08:37:22.994Z,master,0,0.0,90789.0,MIT,JavaScript,"{""C#"": {""size"": 1778, ""percentage"": ""18.42""}, ""Dockerfile"": {""size"": 1579, ""percentage"": ""16.36""}, ""JavaScript"": {""size"": 4615, ""percentage"": ""47.81""}, ""HTML"": {""size"": 361, ""percentage"": ""3.74""}, ""CSS"": {""size"": 1320, ""percentage"": ""13.67""}}",16.0,4.0,4.0
GitLab,iwamatsu,cve-list,68200718,2025-03-20T12:51:39.462Z,2025-05-08T10:19:26.216Z,master,0,0.0,817085.0,,,,7.0,1.0,1.0
GitLab,operator-ict/golemio/code,api-keys-management,32789250,2022-01-13T07:55:24.006Z,2025-05-08T07:23:32.230Z,release,0,1.0,1269181.0,,TypeScript,"{""Dockerfile"": {""size"": 849, ""percentage"": ""0.89""}, ""JavaScript"": {""size"": 128, ""percentage"": ""0.13""}, ""HTML"": {""size"": 1698, ""percentage"": ""1.78""}, ""TypeScript"": {""size"": 78622, ""percentage"": ""82.26""}, ""SCSS"": {""size"": 14281, ""percentage"": ""14.94""}}",117.0,21.0,14.0
GitLab,avantys-public/fam,version,59676893,2024-07-08T13:20:27.550Z,2025-05-08T12:35:53.498Z,avantys-main,0,0.0,64955.0,,Shell,"{""Shell"": {""size"": 553, ""percentage"": ""100.00""}}",5392.0,10.0,17.0
GitLab,CentOS/kmods/src,kmod-aacraid,37393843,2022-06-28T09:43:59.239Z,2025-05-08T06:04:03.733Z,c9s/main,0,0.0,651911.0,,C,"{""Makefile"": {""size"": 210, ""percentage"": ""0.05""}, ""C"": {""size"": 453300, ""percentage"": ""99.95""}}",159.0,157.0,2.0
GitLab,chromaway/core-tools,rell-gradle-plugin,37675750,2022-07-08T11:14:45.311Z,2025-05-08T06:13:24.422Z,dev,0,0.0,178529.0,,Kotlin,"{""Kotlin"": {""size"": 25182, ""percentage"": ""100.00""}}",77.0,2.0,8.0
GitLab,isard,isardvdi,21522757,2020-10-02T12:47:34.683Z,2025-05-08T11:48:12.212Z,main,45,43.0,35015770.0,AGPL-3.0,Python,"{""JavaScript"": {""size"": 1469229, ""percentage"": ""19.84""}, ""Makefile"": {""size"": 970, ""percentage"": ""0.01""}, ""Dockerfile"": {""size"": 26106, ""percentage"": ""0.35""}, ""Python"": {""size"": 3187820, ""percentage"": ""43.05""}, ""Go"": {""size"": 831318, ""percentage"": ""11.23""}, ""Shell"": {""size"": 106707, ""percentage"": ""1.44""}, ""HTML"": {""size"": 904532, ""percentage"": ""12.21""}, ""Batchfile"": {""size"": 1006, ""percentage"": ""0.01""}, ""TypeScript"": {""size"": 70363, ""percentage"": ""0.95""}, ""Vue"": {""size"": 678132, ""percentage"": ""9.16""}, ""CSS"": {""size"": 129211, ""percentage"": ""1.74""}}",9011.0,406.0,141.0
GitLab,digilab.overheid.nl/platform/flux,tenant-digilab-lac,67782996,2025-03-07T08:46:11.175Z,2025-05-08T08:59:48.484Z,main,0,0.0,42092.0,,Shell,"{""Shell"": {""size"": 281, ""percentage"": ""100.00""}}",50.0,3.0,3.0
GitLab,mkavaleu,default,44098947,2023-03-07T00:06:51.420Z,2025-05-08T10:00:04.783Z,main,0,0.0,754684.0,,Vim Script,"{""Vim Script"": {""size"": 87044, ""percentage"": ""100.00""}}",240.0,2.0,1.0
GitLab,prime-world-classic,content-test,66506739,2025-01-24T21:34:57.043Z,2025-05-08T09:52:08.129Z,main,0,0.0,203487309.0,MIT,CSS,"{""CSS"": {""size"": 69285, ""percentage"": ""87.12""}, ""GLSL"": {""size"": 10243, ""percentage"": ""12.88""}}",126.0,1.0,3.0
GitLab,alunos-dfe,lucas-haddad-luiz-eduardo-f-netto-projeto2,69121767,2025-04-19T23:55:42.438Z,2025-05-08T02:00:10.685Z,main,0,0.0,943335.0,,JavaScript,"{""HTML"": {""size"": 1721, ""percentage"": ""7.91""}, ""CSS"": {""size"": 7190, ""percentage"": ""33.05""}, ""JavaScript"": {""size"": 12843, ""percentage"": ""59.04""}}",11.0,1.0,2.0
GitLab,ska-telescope,ska-low-sps-testsuite,64525786,2024-11-14T14:02:45.253Z,2025-05-08T12:23:49.318Z,main,2,0.0,9462246.0,BSD-3-Clause,Python,"{""Makefile"": {""size"": 641, ""percentage"": ""0.05""}, ""Python"": {""size"": 1113417, ""percentage"": ""89.57""}, ""Lua"": {""size"": 21003, ""percentage"": ""1.69""}, ""Shell"": {""size"": 15478, ""percentage"": ""1.25""}, ""HTML"": {""size"": 92554, ""percentage"": ""7.45""}}",696.0,21.0,30.0
GitLab,kerkier,yhb,59198521,2024-06-23T13:34:15.823Z,2025-05-08T06:44:18.232Z,main,0,1.0,548066706.0,,JavaScript,"{""JavaScript"": {""size"": 398779, ""percentage"": ""81.00""}, ""Python"": {""size"": 79406, ""percentage"": ""16.13""}, ""Shell"": {""size"": 14165, ""percentage"": ""2.88""}}",900.0,1.0,1.0
GitLab,LuigiAlberti,dolomites-python,24065649,2021-02-01T11:50:14.973Z,2025-05-08T13:30:07.282Z,master,5,0.0,61223393.0,GPL-3.0,Python,"{""Python"": {""size"": 397011, ""percentage"": ""99.89""}, ""HTML"": {""size"": 445, ""percentage"": ""0.11""}}",420.0,3.0,10.0
GitLab,language-technology-msc/programming-for-language-technology-ii-2024-2025,programminglangtechii_c02,68851441,2025-04-10T09:07:07.106Z,2025-05-08T10:43:26.772Z,main,0,0.0,1074541.0,NOASSERTION,Python,"{""Python"": {""size"": 7505, ""percentage"": ""100.00""}}",4.0,1.0,2.0
GitLab,cznic,libpcreposix,50596211,2023-09-21T14:45:53.812Z,2025-05-08T13:00:26.154Z,master,0,0.0,5148263.0,BSD-3-Clause,Shell,"{""Makefile"": {""size"": 2225, ""percentage"": ""5.26""}, ""Go"": {""size"": 6701, ""percentage"": ""15.83""}, ""Shell"": {""size"": 33406, ""percentage"": ""78.91""}}",784.0,1.0,1.0
GitLab,haranet1,pooyesh,42457713,2023-01-10T12:17:42.209Z,2025-05-08T12:10:37.770Z,main,0,0.0,274830214.0,NOASSERTION,JavaScript,"{""PHP"": {""size"": 1901397, ""percentage"": ""14.03""}, ""JavaScript"": {""size"": 4365484, ""percentage"": ""32.22""}, ""CSS"": {""size"": 3066247, ""percentage"": ""22.63""}, ""HTML"": {""size"": 262184, ""percentage"": ""1.94""}, ""SCSS"": {""size"": 52563, ""percentage"": ""0.39""}, ""Blade"": {""size"": 3901314, ""percentage"": ""28.79""}}",689.0,5.0,7.0
GitLab,external-packages,cli11,30637040,2021-10-21T09:08:34.127Z,2025-05-08T13:28:20.273Z,main,0,0.0,2151471.0,NOASSERTION,C++,"{""Starlark"": {""size"": 1831, ""percentage"": ""0.16""}, ""CMake"": {""size"": 62443, ""percentage"": ""5.43""}, ""C++"": {""size"": 1071552, ""percentage"": ""93.22""}, ""Meson"": {""size"": 6488, ""percentage"": ""0.56""}, ""Python"": {""size"": 5421, ""percentage"": ""0.47""}, ""Shell"": {""size"": 1436, ""percentage"": ""0.12""}, ""Ruby"": {""size"": 261, ""percentage"": ""0.02""}}",1333.0,78.0,95.0
